epoch,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,f1_micro,f1_macro
1.0,16833.912011921406,0.8379651758279276,0.15169578065347294,0.9438222707821178,0.15211912147213946,0.9425113464447806,0.9425113464447806,0.945056616079116
2.0,6201.9500051774085,0.9477182200978719,0.08860913449159782,0.9684057179277065,0.09557825030627151,0.9662632375189107,0.9662632375189107,0.9679642094877963
